,drug_a_name,drug_b_name,cell_line,synergy,fold
18617,VINORELBINE,ERLOTINIB,SW620,0.1900551596,1
18618,VINORELBINE,LAPATINIB,SW620,-0.1005509321,1
18619,VINORELBINE,MK-8776,SW620,4.5399175001,1
18620,VINORELBINE,PD325901,SW620,18.0579795825,1
18621,VINORELBINE,SORAFENIB,SW620,0.5093331643,1
18622,VINORELBINE,ZOLINZA,SW620,-11.3946099935,1
18623,VINORELBINE,DASATINIB,SW620,31.2938899151,2
18624,VINORELBINE,DINACICLIB,SW620,-1.81497949,2
18625,VINORELBINE,GELDANAMYCIN,SW620,-13.2093945125,2
18626,VINORELBINE,SUNITINIB,SW620,13.8156882612,2
18627,VINORELBINE,ABT-888,SW620,-2.0320716285,3
18628,VINORELBINE,BORTEZOMIB,SW620,1.755604174,3
18629,VINORELBINE,MK-5108,SW620,-3.6467321549,3
18630,VINORELBINE,MK-8669,SW620,12.3863011731,3
18631,VINORELBINE,AZD1775,SW620,-0.374495026,4
18632,VINORELBINE,BEZ-235,SW620,15.1613643853,4
18633,VINORELBINE,MK-4827,SW620,-0.9960655919,4
18634,ZOLINZA,DINACICLIB,SW620,-39.9506626338,0
18635,ZOLINZA,MK-5108,SW620,-0.403799069,0
18636,ZOLINZA,MK-8669,SW620,4.2318514395,0
18637,ZOLINZA,SN-38,SW620,-17.2115523041,0
18638,ZOLINZA,SORAFENIB,SW620,-13.2629752625,0
18639,ZOLINZA,BEZ-235,SW620,-4.4607376048,1
18640,ZOLINZA,MK-4827,SW620,-9.5619893701,1
18641,ZOLINZA,MK-8776,SW620,11.4086246863,1
18642,ZOLINZA,ABT-888,SW620,1.573624972,2
18643,ZOLINZA,GELDANAMYCIN,SW620,-35.2973553309,2
18644,ZOLINZA,GEMCITABINE,SW620,-12.223498392,2
18645,ZOLINZA,LAPATINIB,SW620,10.2652569877,2
18646,ZOLINZA,PD325901,SW620,-28.4126033149,2
18648,ZOLINZA,TOPOTECAN,SW620,1.9506117281,2
18649,ZOLINZA,DASATINIB,SW620,18.3921372099,3
18651,ZOLINZA,SUNITINIB,SW620,-12.805035681,3
18652,ZOLINZA,AZD1775,SW620,-5.0377143872,4
18653,ZOLINZA,BORTEZOMIB,SW620,0.3916510656,4
18654,ZOLINZA,ERLOTINIB,SW620,-10.6555058842,4
18655,ZOLINZA,MK-2206,SW620,28.2993981804,4
18656,5-FU,DINACICLIB,SW837,-19.5733229304,0
18657,5-FU,MK-8669,SW837,12.4165920546,0
18658,5-FU,PD325901,SW837,0.9460961282,0
18660,5-FU,AZD1775,SW837,2.5778554159,1
18661,5-FU,BEZ-235,SW837,5.5145107479,1
18662,5-FU,DASATINIB,SW837,15.8773368915,1
18663,5-FU,L778123,SW837,-4.4571313729,1
18664,5-FU,LAPATINIB,SW837,6.956325429,1
18665,5-FU,ABT-888,SW837,-14.5231086273,2
18666,5-FU,BORTEZOMIB,SW837,-1.3618595002,2
18667,5-FU,MK-2206,SW837,5.1723316978,2
18668,5-FU,MK-5108,SW837,-3.1947088918,2
18669,5-FU,SORAFENIB,SW837,-8.6089625102,2
18670,5-FU,ZOLINZA,SW837,-3.532158377,2
18671,5-FU,ERLOTINIB,SW837,17.2993876184,3
18672,5-FU,MK-4827,SW837,-12.7245151344,3
18673,5-FU,SUNITINIB,SW837,-4.9018368368,3
18674,5-FU,GELDANAMYCIN,SW837,-10.0141809923,4
18675,5-FU,MK-8776,SW837,-20.5265828587,4
18676,ABT-888,SN-38,SW837,7.0443155012,0
18677,ABT-888,MK-8669,SW837,-16.0112202114,1
18678,ABT-888,SORAFENIB,SW837,5.935988799,1
18679,ABT-888,TOPOTECAN,SW837,-13.7753731877,1
18680,ABT-888,BEZ-235,SW837,23.2895991148,3
18681,ABT-888,GELDANAMYCIN,SW837,6.0889147542,3
18682,ABT-888,DINACICLIB,SW837,-5.3892419402,4
18683,ABT-888,MK-8776,SW837,-85.5323370086,4
18685,AZD1775,DINACICLIB,SW837,-5.084259188,0
18686,AZD1775,MK-5108,SW837,8.7696100298,0
18687,AZD1775,SN-38,SW837,18.0587245017,0
18688,AZD1775,GELDANAMYCIN,SW837,-5.0924958486,1
18689,AZD1775,MK-4827,SW837,17.783885792,1
18691,AZD1775,SORAFENIB,SW837,-1.3031396406,1
18692,AZD1775,ABT-888,SW837,-10.757338121,2
18693,AZD1775,BORTEZOMIB,SW837,5.2813449403,2
18694,AZD1775,DASATINIB,SW837,37.5376789366,3
18695,AZD1775,ERLOTINIB,SW837,26.3397184904,3
18696,AZD1775,LAPATINIB,SW837,33.6972398783,3
18697,AZD1775,MK-8776,SW837,28.5183042754,3
18698,AZD1775,TOPOTECAN,SW837,7.6667355024,3
18699,AZD1775,BEZ-235,SW837,23.6125320233,4
18700,AZD1775,MK-2206,SW837,20.684430302,4
18701,AZD1775,MK-8669,SW837,23.9856735974,4
18702,AZD1775,PD325901,SW837,11.5784159995,4
18703,BEZ-235,DINACICLIB,SW837,9.7296025762,0
18704,BEZ-235,SORAFENIB,SW837,-0.789725002,1
18705,BEZ-235,MK-8776,SW837,-166.3775620333,2
18707,BEZ-235,SN-38,SW837,13.9750826561,4
18708,BORTEZOMIB,DINACICLIB,SW837,-33.7829951694,1
18709,BORTEZOMIB,MK-8669,SW837,19.053671007,1
18710,BORTEZOMIB,SORAFENIB,SW837,-4.0213985715,1
18711,BORTEZOMIB,ABT-888,SW837,-11.2265158141,2
18712,BORTEZOMIB,BEZ-235,SW837,27.7894382542,2
18713,BORTEZOMIB,DASATINIB,SW837,26.8847063342,2
18715,BORTEZOMIB,SN-38,SW837,-5.7383438753,2
18716,BORTEZOMIB,MK-8776,SW837,-194.3614259812,3
18717,BORTEZOMIB,TOPOTECAN,SW837,5.6874713997,3
18718,BORTEZOMIB,GELDANAMYCIN,SW837,-33.3650916333,4
18739,CYCLOPHOSPHAMIDE,ABT-888,SW837,-15.4205582186,0
18740,CYCLOPHOSPHAMIDE,AZD1775,SW837,4.4171251223,0
18741,CYCLOPHOSPHAMIDE,BORTEZOMIB,SW837,5.0059096372,0
18742,CYCLOPHOSPHAMIDE,ERLOTINIB,SW837,-1.4347186075,0
18743,CYCLOPHOSPHAMIDE,GELDANAMYCIN,SW837,-3.7189683843,0
18744,CYCLOPHOSPHAMIDE,PD325901,SW837,-0.182049361,0
18745,CYCLOPHOSPHAMIDE,BEZ-235,SW837,24.1629809504,1
18746,CYCLOPHOSPHAMIDE,DASATINIB,SW837,9.9811221501,1
18747,CYCLOPHOSPHAMIDE,DINACICLIB,SW837,-11.8128894622,1
18748,CYCLOPHOSPHAMIDE,SORAFENIB,SW837,-0.9666451877,1
18749,CYCLOPHOSPHAMIDE,MK-8669,SW837,-2.1901334828,2
18750,CYCLOPHOSPHAMIDE,SUNITINIB,SW837,-1.079094363,2
18751,CYCLOPHOSPHAMIDE,L778123,SW837,3.3290442653,3
18752,CYCLOPHOSPHAMIDE,MK-4827,SW837,-17.6720750819,3
18753,CYCLOPHOSPHAMIDE,MK-5108,SW837,-0.8636527023,3
18755,CYCLOPHOSPHAMIDE,ZOLINZA,SW837,3.5130880836,3
18756,CYCLOPHOSPHAMIDE,LAPATINIB,SW837,4.3302404097,4
18757,CYCLOPHOSPHAMIDE,MK-2206,SW837,1.7162548126,4
18758,CYCLOPHOSPHAMIDE,MK-8776,SW837,-21.497488747,4
18759,DASATINIB,ABT-888,SW837,18.1677754607,0
18760,DASATINIB,MK-8776,SW837,29.7505834621,1
18762,DASATINIB,TOPOTECAN,SW837,22.8279849963,1
18763,DASATINIB,DINACICLIB,SW837,14.2593917532,2
18764,DASATINIB,SORAFENIB,SW837,15.6421966193,3
18765,DASATINIB,BEZ-235,SW837,82.6875836491,4
18766,DASATINIB,GELDANAMYCIN,SW837,31.3239101718,4
18767,DASATINIB,MK-8669,SW837,51.5572361649,4
18768,DASATINIB,SN-38,SW837,36.3994449083,4
18769,DEXAMETHASONE,MK-5108,SW837,15.1963197343,0
18771,DEXAMETHASONE,GELDANAMYCIN,SW837,-8.3724386329,1
18772,DEXAMETHASONE,MK-8669,SW837,14.8490391234,1
18773,DEXAMETHASONE,ABT-888,SW837,-17.5783969843,2
18774,DEXAMETHASONE,BEZ-235,SW837,14.0505939116,2
18775,DEXAMETHASONE,MK-4827,SW837,-7.8922386828,2
18776,DEXAMETHASONE,BORTEZOMIB,SW837,-2.0159246927,3
18777,DEXAMETHASONE,DINACICLIB,SW837,-0.6144995718,3
18778,DEXAMETHASONE,L778123,SW837,10.1360710728,3
18779,DEXAMETHASONE,ZOLINZA,SW837,2.5465486731,3
18780,DEXAMETHASONE,AZD1775,SW837,-3.0443513409,4
18781,DEXAMETHASONE,DASATINIB,SW837,8.4494427209,4
18782,DEXAMETHASONE,ERLOTINIB,SW837,15.5693132589,4
18783,DEXAMETHASONE,LAPATINIB,SW837,14.4073826511,4
18784,DEXAMETHASONE,MK-2206,SW837,-2.9976581899,4
18785,DEXAMETHASONE,MK-8776,SW837,-11.5808378093,4
18786,DEXAMETHASONE,PD325901,SW837,-10.1980344653,4
18787,DEXAMETHASONE,SORAFENIB,SW837,0.3770266011,4
18788,DEXAMETHASONE,SUNITINIB,SW837,-1.8579587569,4
18789,DINACICLIB,MK-8776,SW837,-19.1155771163,1
18790,DOXORUBICIN,DINACICLIB,SW837,-10.2037445363,0
18791,DOXORUBICIN,GELDANAMYCIN,SW837,6.271989253,0
18792,DOXORUBICIN,L778123,SW837,-17.8442018209,0
18793,DOXORUBICIN,LAPATINIB,SW837,35.1944598953,0
18794,DOXORUBICIN,ZOLINZA,SW837,3.1061793411,0
18795,DOXORUBICIN,ERLOTINIB,SW837,31.142498049,1
18796,DOXORUBICIN,MK-2206,SW837,23.6053657009,1
18797,DOXORUBICIN,PD325901,SW837,13.1560222196,1
18798,DOXORUBICIN,SORAFENIB,SW837,-17.6368792469,1
18799,DOXORUBICIN,ABT-888,SW837,-5.4789686334,2
18801,DOXORUBICIN,AZD1775,SW837,10.8906980048,3
18802,DOXORUBICIN,MK-4827,SW837,-21.0813778631,3
18803,DOXORUBICIN,MK-5108,SW837,-7.5141997359,3
18804,DOXORUBICIN,MK-8669,SW837,10.7595978821,3
18805,DOXORUBICIN,BEZ-235,SW837,21.5767205597,4
18806,DOXORUBICIN,BORTEZOMIB,SW837,8.1524174597,4
18807,DOXORUBICIN,DASATINIB,SW837,42.5231140309,4
18808,DOXORUBICIN,MK-8776,SW837,6.3019136168,4
18809,DOXORUBICIN,SUNITINIB,SW837,-3.2562957752,4
18810,ERLOTINIB,BEZ-235,SW837,48.2351260052,0
18811,ERLOTINIB,BORTEZOMIB,SW837,29.4825849085,0
18812,ERLOTINIB,DINACICLIB,SW837,18.1213152414,0
18814,ERLOTINIB,SORAFENIB,SW837,6.2737678854,1
18815,ERLOTINIB,MK-8776,SW837,18.8062315846,2
18816,ERLOTINIB,PD325901,SW837,31.645668752,2
18817,ERLOTINIB,SN-38,SW837,44.0118322228,2
18818,ERLOTINIB,DASATINIB,SW837,55.3890203942,3
18819,ERLOTINIB,TOPOTECAN,SW837,41.815251285,3
18820,ERLOTINIB,ABT-888,SW837,1.0881545563,4
18821,ERLOTINIB,GELDANAMYCIN,SW837,4.3503124435,4
18822,ERLOTINIB,MK-8669,SW837,34.6885337831,4
18823,ETOPOSIDE,GELDANAMYCIN,SW837,17.1279716809,0
18824,ETOPOSIDE,MK-8669,SW837,33.800110028,0
18825,ETOPOSIDE,BORTEZOMIB,SW837,-14.5710629599,1
18826,ETOPOSIDE,DINACICLIB,SW837,-15.5520091944,1
18827,ETOPOSIDE,SORAFENIB,SW837,10.0818252485,1
18829,ETOPOSIDE,BEZ-235,SW837,-3.5840241874,2
18830,ETOPOSIDE,ERLOTINIB,SW837,57.5135837911,2
18831,ETOPOSIDE,MK-2206,SW837,41.4963374145,2
18832,ETOPOSIDE,MK-4827,SW837,10.6277544998,2
18833,ETOPOSIDE,MK-8776,SW837,0.4221533766,2
18834,ETOPOSIDE,ZOLINZA,SW837,21.633230764,2
18835,ETOPOSIDE,ABT-888,SW837,0.1810254466,3
18836,ETOPOSIDE,AZD1775,SW837,18.5510652027,3
18837,ETOPOSIDE,SUNITINIB,SW837,-1.4298268952,3
18838,ETOPOSIDE,DASATINIB,SW837,40.7621375607,4
18839,ETOPOSIDE,LAPATINIB,SW837,43.7618706696,4
18840,ETOPOSIDE,MK-5108,SW837,13.2483755688,4
18841,ETOPOSIDE,PD325901,SW837,14.0123983362,4
18842,GELDANAMYCIN,SN-38,SW837,6.2529083494,1
18843,GELDANAMYCIN,BEZ-235,SW837,15.5753498008,2
18844,GELDANAMYCIN,DINACICLIB,SW837,-13.8948126052,2
18846,GELDANAMYCIN,SORAFENIB,SW837,-5.2536245699,2
18847,GELDANAMYCIN,TOPOTECAN,SW837,13.6394704361,3
18848,GELDANAMYCIN,MK-8776,SW837,-184.798390132,4
18849,GEMCITABINE,ABT-888,SW837,-2.3320589661,0
18850,GEMCITABINE,BEZ-235,SW837,21.078155771,0
18851,GEMCITABINE,GELDANAMYCIN,SW837,19.3701361234,0
18852,GEMCITABINE,LAPATINIB,SW837,26.6053898268,0
18853,GEMCITABINE,ERLOTINIB,SW837,30.3989976894,1
18854,GEMCITABINE,MK-2206,SW837,30.6906719573,1
18855,GEMCITABINE,PD325901,SW837,18.3690142338,1
18856,GEMCITABINE,SORAFENIB,SW837,0.2742927358,1
18857,GEMCITABINE,DASATINIB,SW837,32.831424515,2
18858,GEMCITABINE,MK-8669,SW837,11.3446185955,2
18859,GEMCITABINE,MK-8776,SW837,35.9048595294,2
18860,GEMCITABINE,SUNITINIB,SW837,1.3548098795,2
18862,GEMCITABINE,AZD1775,SW837,24.6090505817,3
18863,GEMCITABINE,DINACICLIB,SW837,-3.4293041544,3
18864,GEMCITABINE,MK-4827,SW837,1.1594911507,3
18865,GEMCITABINE,BORTEZOMIB,SW837,17.2189518813,4
18866,GEMCITABINE,MK-5108,SW837,6.1473401908,4
18867,L778123,BEZ-235,SW837,28.3545047951,0
18868,L778123,ERLOTINIB,SW837,23.8270671074,0
18869,L778123,GELDANAMYCIN,SW837,18.8128180474,0
18870,L778123,MK-2206,SW837,12.6200646245,0
18871,L778123,MK-5108,SW837,17.89562336,0
18873,L778123,TOPOTECAN,SW837,10.4719189848,0
18874,L778123,ABT-888,SW837,1.6472751537,1
18875,L778123,PD325901,SW837,8.2638654868,1
18876,L778123,ZOLINZA,SW837,2.827004435,1
18877,L778123,BORTEZOMIB,SW837,-2.1727484196,2
18878,L778123,ETOPOSIDE,SW837,3.7406825137,2
18879,L778123,MK-8776,SW837,-87.127520539,2
18881,L778123,SN-38,SW837,-0.0224045361,2
18882,L778123,SUNITINIB,SW837,3.5663071753,2
18883,L778123,DASATINIB,SW837,22.6847643898,3
18884,L778123,DINACICLIB,SW837,-3.5999349653,3
18885,L778123,LAPATINIB,SW837,11.807665345,3
18886,L778123,MK-4827,SW837,-43.4133465857,3
18887,L778123,MK-8669,SW837,30.8585162964,3
18888,L778123,VINORELBINE,SW837,-9.9580784774,3
18889,L778123,AZD1775,SW837,7.2761954195,4
18890,L778123,GEMCITABINE,SW837,7.0243512046,4
18891,L778123,SORAFENIB,SW837,-2.27123328,4
18892,LAPATINIB,BORTEZOMIB,SW837,17.0236638302,0
18893,LAPATINIB,MK-8776,SW837,7.3649315783,0
18895,LAPATINIB,DASATINIB,SW837,83.53453831,1
18896,LAPATINIB,PD325901,SW837,59.2573385422,1
18897,LAPATINIB,TOPOTECAN,SW837,15.9373183874,1
18898,LAPATINIB,ABT-888,SW837,-8.3420021677,2
18899,LAPATINIB,MK-2206,SW837,68.7310215531,2
18900,LAPATINIB,MK-8669,SW837,44.5447747283,2
18901,LAPATINIB,DINACICLIB,SW837,10.8668275204,3
18902,LAPATINIB,ERLOTINIB,SW837,2.4138115254,3
18903,LAPATINIB,GELDANAMYCIN,SW837,21.7142917796,3
18904,LAPATINIB,MK-4827,SW837,34.0155583814,3
18905,LAPATINIB,SN-38,SW837,45.4435394649,3
18906,LAPATINIB,SORAFENIB,SW837,17.1327195367,3
18907,LAPATINIB,BEZ-235,SW837,63.1041334522,4
18908,LAPATINIB,MK-5108,SW837,4.2091157643,4
18909,METFORMIN,DASATINIB,SW837,11.4169244753,0
18910,METFORMIN,ERLOTINIB,SW837,13.8755381951,0
18911,METFORMIN,L778123,SW837,1.3807856157,0
18912,METFORMIN,MK-8669,SW837,-1.7905862862,0
18913,METFORMIN,MK-8776,SW837,-10.6427259458,0
18914,METFORMIN,AZD1775,SW837,0.9776705857,1
18915,METFORMIN,PD325901,SW837,-16.3850548925,1
18916,METFORMIN,SUNITINIB,SW837,-7.606401486,1
18917,METFORMIN,ABT-888,SW837,-24.1209367458,2
18918,METFORMIN,MK-4827,SW837,-14.7778857944,2
18919,METFORMIN,MK-5108,SW837,1.7552116544,2
18920,METFORMIN,BEZ-235,SW837,14.2095594356,3
18921,METFORMIN,GELDANAMYCIN,SW837,-13.0086584356,3
18922,METFORMIN,LAPATINIB,SW837,15.4489042263,3
18923,METFORMIN,SORAFENIB,SW837,3.5655096572,3
18925,METFORMIN,BORTEZOMIB,SW837,-4.4794046534,4
18926,METFORMIN,DINACICLIB,SW837,-6.6799061756,4
18927,METFORMIN,MK-2206,SW837,-7.802051956,4
18928,METFORMIN,ZOLINZA,SW837,6.9045320429,4
18929,METHOTREXATE,AZD1775,SW837,-13.1060022914,0
18930,METHOTREXATE,BEZ-235,SW837,10.8716199024,0
18931,METHOTREXATE,DINACICLIB,SW837,-5.521070602,0
18932,METHOTREXATE,GELDANAMYCIN,SW837,-0.0128632507,0
18933,METHOTREXATE,LAPATINIB,SW837,2.5509974883,0
18934,METHOTREXATE,MK-4827,SW837,-7.7372089269,0
18935,METHOTREXATE,MK-5108,SW837,-7.5759627073,0
18936,METHOTREXATE,MK-8669,SW837,6.5784911316,0
18937,METHOTREXATE,SUNITINIB,SW837,-14.1810388595,0
18938,METHOTREXATE,ZOLINZA,SW837,-14.0901380623,0
18939,METHOTREXATE,MK-2206,SW837,8.37102601,1
18940,METHOTREXATE,MK-8776,SW837,-23.8305099811,1
18941,METHOTREXATE,BORTEZOMIB,SW837,-1.2999613853,2
18942,METHOTREXATE,ERLOTINIB,SW837,7.4807634566,2
18943,METHOTREXATE,L778123,SW837,3.0781059553,2
18944,METHOTREXATE,ABT-888,SW837,8.0808896941,3
18945,METHOTREXATE,SORAFENIB,SW837,-2.4548951434,3
18947,METHOTREXATE,DASATINIB,SW837,1.3950499945,4
18948,METHOTREXATE,PD325901,SW837,4.2417403519,4
18969,MK-2206,TOPOTECAN,SW837,33.0613824721,0
18970,MK-2206,ERLOTINIB,SW837,89.3189494016,1
18971,MK-2206,SN-38,SW837,22.6747241207,1
18972,MK-2206,BEZ-235,SW837,42.21856907,2
18973,MK-2206,MK-8669,SW837,7.8912102312,2
18974,MK-2206,GELDANAMYCIN,SW837,12.2790982506,3
18975,MK-2206,ABT-888,SW837,0.9381101739,4
18976,MK-2206,BORTEZOMIB,SW837,15.3075030888,4
18977,MK-2206,DASATINIB,SW837,72.993887244,4
18978,MK-2206,DINACICLIB,SW837,-0.4483065336,4
18979,MK-2206,MK-8776,SW837,5.7207620783,4
18981,MK-2206,PD325901,SW837,44.9173870808,4
18982,MK-2206,SORAFENIB,SW837,24.8742412038,4
19020,MK-4827,BEZ-235,SW837,11.0333226337,0
19021,MK-4827,DINACICLIB,SW837,-18.8343240238,0
19023,MK-4827,BORTEZOMIB,SW837,-154.4375722041,1
19024,MK-4827,MK-2206,SW837,33.267892762,1
19025,MK-4827,MK-8776,SW837,-11.4530259219,1
19026,MK-4827,DASATINIB,SW837,19.0086268452,2
19027,MK-4827,MK-8669,SW837,17.1475873045,2
19028,MK-4827,SN-38,SW837,2.5602825257,2
19029,MK-4827,GELDANAMYCIN,SW837,-159.2956555545,3
19030,MK-4827,PD325901,SW837,9.6127809223,3
19031,MK-4827,SORAFENIB,SW837,1.9677946448,3
19032,MK-4827,ABT-888,SW837,-60.4411146444,4
19033,MK-4827,ERLOTINIB,SW837,25.4834269638,4
19034,MK-4827,TOPOTECAN,SW837,-8.2343018207,4
19035,MK-5108,MK-8776,SW837,-9.9323288082,0
19036,MK-5108,ABT-888,SW837,-5.5377685426,1
19037,MK-5108,BEZ-235,SW837,28.4951257282,1
19038,MK-5108,DASATINIB,SW837,18.5008652273,1
19039,MK-5108,ERLOTINIB,SW837,25.8413633567,1
19040,MK-5108,GELDANAMYCIN,SW837,8.3140725142,1
19041,MK-5108,SN-38,SW837,-3.8777891981,1
19042,MK-5108,SORAFENIB,SW837,5.1512511445,1
19043,MK-5108,BORTEZOMIB,SW837,-0.6083260884,2
19044,MK-5108,PD325901,SW837,17.0989301265,2
19045,MK-5108,DINACICLIB,SW837,9.0094831163,3
19046,MK-5108,MK-2206,SW837,-2.2480451233,3
19047,MK-5108,MK-4827,SW837,6.6715249409,3
19048,MK-5108,MK-8669,SW837,27.7614001841,3
19050,MK-5108,TOPOTECAN,SW837,7.0007462501,3
19052,MK-8669,MK-8776,SW837,5.8157303753,2
19053,MK-8669,TOPOTECAN,SW837,6.9735207086,2
19054,MK-8669,BEZ-235,SW837,101.5509714717,3
19055,MK-8669,DINACICLIB,SW837,19.2648408256,3
19056,MK-8669,SN-38,SW837,0.0133327224,3
19057,MK-8669,GELDANAMYCIN,SW837,7.5354432534,4
19058,MK-8669,SORAFENIB,SW837,17.092547027,4
19098,PACLITAXEL,ABT-888,SW837,-20.9617889196,0
19099,PACLITAXEL,DASATINIB,SW837,26.4629058556,0
19100,PACLITAXEL,L778123,SW837,0.9481719086,0
19101,PACLITAXEL,MK-8776,SW837,-17.6663455787,0
19102,PACLITAXEL,SUNITINIB,SW837,-3.5819521935,0
19103,PACLITAXEL,LAPATINIB,SW837,26.1079378746,1
19104,PACLITAXEL,MK-5108,SW837,24.5523610573,1
19105,PACLITAXEL,GELDANAMYCIN,SW837,-17.9643335738,2
19106,PACLITAXEL,MK-2206,SW837,31.4679222598,2
19107,PACLITAXEL,MK-4827,SW837,-28.7536609427,2
19108,PACLITAXEL,BEZ-235,SW837,0.8749892826,3
19110,PACLITAXEL,ZOLINZA,SW837,9.7367620259,3
19111,PACLITAXEL,AZD1775,SW837,8.6975018813,4
19112,PACLITAXEL,BORTEZOMIB,SW837,-12.1116918325,4
19113,PACLITAXEL,DINACICLIB,SW837,-18.1565129496,4
19114,PACLITAXEL,ERLOTINIB,SW837,11.5934862438,4
19115,PACLITAXEL,MK-8669,SW837,27.9818801425,4
19116,PACLITAXEL,PD325901,SW837,0.9967217934,4
19117,PACLITAXEL,SORAFENIB,SW837,-7.8375234211,4
19118,PD325901,DINACICLIB,SW837,-15.5875592858,0
19120,PD325901,SORAFENIB,SW837,14.6357498061,0
19121,PD325901,MK-8669,SW837,14.9761063576,1
19122,PD325901,ABT-888,SW837,-0.4741338396,2
19123,PD325901,BEZ-235,SW837,37.4403091146,2
19124,PD325901,GELDANAMYCIN,SW837,24.7269582626,2
19125,PD325901,MK-8776,SW837,-176.8580535042,2
19126,PD325901,SN-38,SW837,13.2623086511,2
19127,PD325901,TOPOTECAN,SW837,19.9457247377,2
19128,PD325901,DASATINIB,SW837,71.570916613,3
19129,PD325901,BORTEZOMIB,SW837,22.1485284567,4
19130,SN-38,DINACICLIB,SW837,-24.8524282437,0
19131,SN-38,MK-8776,SW837,-12.3756434724,0
19132,SN-38,SORAFENIB,SW837,1.5623722683,2
19133,SORAFENIB,DINACICLIB,SW837,-10.3232793416,1
19134,SORAFENIB,MK-8776,SW837,-12.5702219784,4
19135,SUNITINIB,DINACICLIB,SW837,-13.3638385505,0
19136,SUNITINIB,MK-5108,SW837,-5.099103008,0
19137,SUNITINIB,BEZ-235,SW837,18.053698275,1
19138,SUNITINIB,DASATINIB,SW837,23.0892017485,1
19139,SUNITINIB,MK-4827,SW837,-8.3185379819,1
19140,SUNITINIB,SN-38,SW837,1.1955463237,1
19141,SUNITINIB,AZD1775,SW837,-9.964231481,2
19142,SUNITINIB,ERLOTINIB,SW837,12.8231488882,2
19143,SUNITINIB,MK-2206,SW837,12.9008253702,2
19144,SUNITINIB,MK-8776,SW837,-4.9687522703,2
19146,SUNITINIB,TOPOTECAN,SW837,-5.680591548,2
19147,SUNITINIB,GELDANAMYCIN,SW837,-5.6131564316,3
19148,SUNITINIB,LAPATINIB,SW837,22.7971860733,3
19150,SUNITINIB,SORAFENIB,SW837,-8.0320038553,3
19151,SUNITINIB,ABT-888,SW837,0.3343347671,4
19152,SUNITINIB,BORTEZOMIB,SW837,-1.8343289208,4
19153,SUNITINIB,MK-8669,SW837,7.0295669747,4
19154,SUNITINIB,PD325901,SW837,4.3805568587,4
19174,TOPOTECAN,BEZ-235,SW837,25.1828639876,1
19175,TOPOTECAN,DINACICLIB,SW837,-15.8975894611,2
19176,TOPOTECAN,SORAFENIB,SW837,-7.7301088309,2
19177,TOPOTECAN,MK-8776,SW837,13.1009082908,4
19178,VINBLASTINE,DASATINIB,SW837,20.638834436,0
19179,VINBLASTINE,DINACICLIB,SW837,-19.2183482486,0
19180,VINBLASTINE,MK-2206,SW837,-7.2866169955,0
19181,VINBLASTINE,MK-8669,SW837,2.2877853104,0
19182,VINBLASTINE,MK-8776,SW837,-30.7718172971,0
19183,VINBLASTINE,AZD1775,SW837,-2.7023294041,1
19184,VINBLASTINE,BORTEZOMIB,SW837,-9.3017087799,1
19185,VINBLASTINE,GELDANAMYCIN,SW837,-30.9137315399,1
19186,VINBLASTINE,SORAFENIB,SW837,9.277670163,1
19187,VINBLASTINE,ZOLINZA,SW837,12.8994720959,1
19188,VINBLASTINE,BEZ-235,SW837,25.06499142,2
19189,VINBLASTINE,L778123,SW837,44.2682198085,2
19190,VINBLASTINE,MK-5108,SW837,36.2539976144,2
19191,VINBLASTINE,SUNITINIB,SW837,-8.047742094,2
19192,VINBLASTINE,ABT-888,SW837,-30.4198703987,3
19193,VINBLASTINE,ERLOTINIB,SW837,54.2568855245,3
19195,VINBLASTINE,LAPATINIB,SW837,33.3963929712,4
19196,VINBLASTINE,MK-4827,SW837,-21.7180076394,4
19197,VINBLASTINE,PD325901,SW837,-4.3798042692,4
19198,VINORELBINE,MK-2206,SW837,18.8428754739,0
19200,VINORELBINE,ERLOTINIB,SW837,37.3880308779,1
19201,VINORELBINE,LAPATINIB,SW837,20.9204356391,1
19202,VINORELBINE,MK-8776,SW837,-2.5741297517,1
19203,VINORELBINE,PD325901,SW837,-3.9184435513,1
19204,VINORELBINE,SORAFENIB,SW837,-0.7298523117,1
19205,VINORELBINE,ZOLINZA,SW837,-3.0884213111,1
19206,VINORELBINE,DASATINIB,SW837,20.8914291655,2
19207,VINORELBINE,DINACICLIB,SW837,-12.7602559761,2
19208,VINORELBINE,GELDANAMYCIN,SW837,-17.5548752157,2
19209,VINORELBINE,SUNITINIB,SW837,-5.7748035049,2
19210,VINORELBINE,ABT-888,SW837,-22.6050053762,3
19211,VINORELBINE,BORTEZOMIB,SW837,-24.5002518028,3
19212,VINORELBINE,MK-5108,SW837,16.3332304218,3
19213,VINORELBINE,MK-8669,SW837,10.5081389914,3
19214,VINORELBINE,AZD1775,SW837,-11.1620880664,4
19215,VINORELBINE,BEZ-235,SW837,23.5466302122,4
19216,VINORELBINE,MK-4827,SW837,-29.1615740054,4
19217,ZOLINZA,DINACICLIB,SW837,-22.2239800613,0
19218,ZOLINZA,MK-5108,SW837,11.7789591952,0
19219,ZOLINZA,MK-8669,SW837,19.1345894347,0
19220,ZOLINZA,SN-38,SW837,2.487673042,0
19221,ZOLINZA,SORAFENIB,SW837,-4.3270097514,0
19222,ZOLINZA,BEZ-235,SW837,24.7654928484,1
